"","MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","REMARKS","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","MOMBAND","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","TRAP","BTIME","RESIGHT","RESIGHT1","C_SWAB","PLOT","BANDNU_COMPLETE","Replacement 
Tarsal","Replacement 
Nasal","Date Originally 
Banded"
"557","2000-06-17_103752972_MLS008","1037","52972",TRUE,NA,"1580",NA,NA,"ASY","F",1250,20.6,57.8,2000-06-17,246,NA,"K5","4",NA,"MLS008",500905,6746730,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8558360240509,NA,-164.983342775711,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752972",NA,NA,NA
"558","2000-07-29_103752972_NA","1037","52972",TRUE,NA,"1580",NA,NA,"ASY","F",1350,NA,NA,2000-07-29,NA,NA,"K5","64",NA,NA,500959,6746745,"REMOVED NT",TRUE,NA,NA,NA,"2000",NA,NA,60.8559705687732,NA,-164.982348789753,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103752972",NA,NA,NA
"559","2000-07-29_134754812_NA","1347","54812",TRUE,NA,"1580",NA,NA,"ASY","F",1275,NA,NA,2000-07-29,NA,"T13","439","66",NA,NA,501339,6745885,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8482482989734,NA,-164.97536051247,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134754812",NA,NA,NA
"560","2000-06-23_134754815_BG058","1347","54815",TRUE,NA,"1580",NA,NA,"ASY","F",1125,0,0,2000-06-23,0,"7X6","395","29","4432","BG058",500826,6744010,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8314157193435,NA,-164.984808423822,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134754815",NA,NA,NA
"561","2000-07-28_134754815_NA","1347","54815",TRUE,NA,"1580",NA,NA,"ASY","F",1150,NA,NA,2000-07-28,NA,"7X6","395","46","4432",NA,500934,6743548,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8272675815009,NA,-164.982824340244,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134754815",NA,NA,NA
"562","2000-06-20_134757403_TLM032","1347","57403",TRUE,NA,"1580",NA,NA,"ASY","F",1200,28,58,2000-06-20,25,"3X4","NV","31",NA,"TLM032",502021,6744106,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8322733391497,NA,-164.962829299697,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757403",NA,NA,NA
"563","2000-07-31_134757403_NA","1347","57403",TRUE,NA,"1580",NA,NA,"ASY","F",1275,NA,NA,2000-07-31,0,NA,"NV","32",NA,NA,502559,6743708,"REMOVED NT",NA,NA,NA,NA,"2000",NA,NA,60.8286969423431,NA,-164.952939532498,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757403",NA,NA,NA
"564","2000-06-22_134757412_TLM047","1347","57412",TRUE,NA,"1580",NA,NA,"ASY","F",1375,26,59,2000-06-22,248,"X76","LZ","7","4695","TLM047",500571,6746032,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8495699280419,NA,-164.989492361374,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757412",NA,NA,NA
"565","2000-06-23_134757417_BG050","1347","57417",TRUE,NA,"1580",NA,NA,"ASY","F",1150,27,56,2000-06-23,248,"01X","427","12",NA,"BG050",499780,6745526,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8450273530331,NA,-165.004047902746,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757417",NA,NA,NA
"566","2000-06-24_134757418_TLM015","1347","57418",TRUE,NA,"1580",NA,NA,"ASY","F",1175,25,59,2000-06-24,248,"X73","117","61",NA,"TLM015",503331,6745283,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8428317642486,NA,-164.938715269448,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757418",NA,NA,NA
"567","2000-06-26_134757423_BG056","1347","57423",TRUE,NA,"1580",NA,NA,"ASY","F",1275,25,57,2000-06-26,245,"X71","IN","10","4082","BG056",500184,6745726,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8468229940888,NA,-164.996614291434,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757423",NA,NA,NA
"568","2000-06-23_134757429_MLS042","1347","57429",TRUE,NA,"1580",NA,NA,"ASY","F",1100,26,53,2000-06-23,0,"H53","XN","6","4530","MLS042",499654,6746257,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8515902620119,NA,-165.006367552466,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757429",NA,NA,NA
"569","2000-07-27_134757429_NA","1347","57429",TRUE,NA,"1580",NA,NA,"ASY","F",NA,NA,NA,2000-07-27,NA,"H53","XN","6","4530",NA,499729,6746122,"REMOVED NASAL",TRUE,NA,NA,NA,"2000",NA,NA,60.8503782758533,NA,-165.004987113797,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757429",NA,NA,NA
"570","2000-06-27_134757430_BG040","1347","57430",TRUE,NA,"1580",NA,NA,"ASY","F",1225,26,57,2000-06-27,269,"76X","NN","28","4070","BG040",500881,6744384,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8347734220778,NA,-164.98379517948,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757430",NA,NA,NA
"571","2000-06-21_134757435_MLS003","1347","57435",TRUE,NA,"1580",NA,NA,"ASY","F",1250,26.6,58.8,2000-06-21,268,"T10","LP","24","4344","MLS003",499679,6744517,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8359683601535,NA,-165.005904587335,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757435",NA,NA,NA
"572","2000-06-22_134757437_TLM051","1347","57437",TRUE,NA,"1580",NA,NA,"ASY","F",1300,28.2,49.2,2000-06-22,260,"31X","474","67","4397","TLM051",501053,6745882,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8482222260141,NA,-164.980623331534,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757437",NA,NA,NA
"573","2000-06-25_134757445_BG079","1347","57445",TRUE,NA,"1580",NA,NA,"ASY","F",1225,26.5,57.7,2000-06-25,260,"12X","467","8",NA,"BG079",499253,6745813,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8476034298843,NA,-165.013745575939,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757445",NA,NA,NA
"574","2000-06-25_134757447_MLS047","1347","57447",TRUE,NA,"1580",NA,NA,"ASY","F",1075,27.6,55.7,2000-06-25,260,"0X7","464","5","4520","MLS047",499217,6746230,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8513472318551,NA,-165.014409698681,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757447",NA,NA,NA
"575","2000-07-27_134757447_NA","1347","57447",TRUE,NA,"1580",NA,NA,"ASY","F",1150,NA,NA,2000-07-27,NA,"0X7","464","8","4520",NA,499532,6745998,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8492648070911,NA,-165.00861213309,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757447",NA,NA,NA
"576","2000-07-05_134757449_MLS082","1347","57449",TRUE,NA,"1580",NA,NA,"ASY","F",1225,27.3,55.6,2000-07-05,270,"X52","436","19",NA,"MLS082",502687,6745249,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8425313870578,NA,-164.950564238875,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757449",NA,NA,NA
"577","2000-07-30_134757449_NA","1347","57449",TRUE,NA,"1580",NA,NA,"ASY","F",1200,NA,NA,2000-07-30,NA,"X52","436","19",NA,NA,502941,6744894,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8393423562265,NA,-164.945896503377,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757449",NA,NA,NA
"578","2000-07-30_134757451_NA","1347","57451",TRUE,NA,"1580",NA,NA,"ASY","F",1350,24.6,56.6,2000-07-30,290,"T73","452","18",NA,NA,502493,6744836,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8388246893616,NA,-164.954138784893,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757451",NA,NA,NA
"579","2000-07-27_134757466_NA","1347","57466",TRUE,NA,"1580",NA,NA,"ASY","F",1225,23.2,56,2000-07-27,265,"T65","554","3",NA,NA,500392,6754200,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.9229029347193,NA,-164.992769778431,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757466",NA,NA,NA
"580","2000-07-30_134757470_NA","1347","57470",TRUE,NA,"1580",NA,NA,"ASY","F",1250,27.1,56.6,2000-07-30,270,"X74","549","16",NA,NA,501955,6745223,NA,NA,NA,NA,NA,"2000",NA,NA,60.842302233405,NA,-164.964031924707,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757470",NA,NA,NA
"581","2000-06-23_134757471_TLM101","1347","57471",TRUE,NA,"1580",NA,NA,"ASY","F",1300,27.2,59.6,2000-06-23,280,"37X","600","9","4194","TLM101",499682,6745883,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8482324729079,NA,-165.005851645288,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757471",NA,NA,NA
"582","2000-06-28_134757472_TLM073","1347","57472",TRUE,NA,"1580",NA,NA,"ASY","F",1100,24.6,57,2000-06-28,248,"2X5","195","47","4257","TLM073",500618,6743282,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8248800131629,NA,-164.988636224094,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757472",NA,NA,NA
"583","2000-06-27_134757476_BG080","1347","57476",TRUE,NA,"1580",NA,NA,"ASY","F",1150,25.4,55.1,2000-06-27,262,"H87","461","8","4382","BG080",499204,6745572,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8454396095412,NA,-165.014646236804,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757476",NA,NA,NA
"584","2000-06-30_134757477_TLM053","1347","57477",TRUE,NA,"1580",NA,NA,"ASY","F",1050,24.7,57.2,2000-06-30,0,"S93","906","I26","4039","TLM053",500039,6744376,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8347025718667,NA,-164.999282648584,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757477",NA,NA,NA
"585","2000-07-02_134757481_TLM091","1347","57481",TRUE,NA,"1580",NA,NA,"ASY","F",1125,28.4,58,2000-07-02,260,"53X","217","2",NA,"TLM091",499846,6746495,NA,FALSE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8537271718148,NA,-165.002834302188,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757481",NA,NA,NA
"586","2000-06-26_134757482_MLS071","1347","57482",TRUE,NA,"1580",NA,NA,"ASY","F",1100,23.9,58,2000-06-26,278,"T18","271","7","4272","MLS071",500533,6746320,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8521556756737,NA,-164.990190851362,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757482",NA,NA,NA
"587","2000-06-29_134757486_BG112","1347","57486",TRUE,NA,"1580",NA,NA,"ASY","F",1250,27.2,57.3,2000-06-29,270,"S99","433","15A","4182","BG112",501945,6746223,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8512803933247,NA,-164.964205866914,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757486",NA,NA,NA
"588","2000-06-24_134757916_MLS054","1347","57916",TRUE,NA,"1580",NA,NA,"ASY","F",1225,26.5,60.8,2000-06-24,245,"X55","LE","16","4733","MLS054",502193,6745498,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8447699722364,NA,-164.959650092111,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757916",NA,NA,NA
"589","2000-07-29_134757916_NA","1347","57916",TRUE,NA,"1580",NA,NA,"ASY","F",1375,0,0,2000-07-29,NA,"X55","LE","66","4733",NA,501264,6745891,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8483024134418,NA,-164.976740578913,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757916",NA,NA,NA
"590","2000-06-26_134757922_BG036","1347","57922",TRUE,NA,"1580",NA,NA,"ASY","F",1275,25.9,58.4,2000-06-26,256,NA,"AA","28","4131","BG036",500928,6744551,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8362726623502,NA,-164.982929878038,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757922",NA,NA,NA
"591","2000-07-29_134757922_NA","1347","57922",TRUE,NA,"1580",NA,NA,"ASY","F",1300,NA,NA,2000-07-29,NA,NA,"AA","64","4131",NA,501264,6745891,"REMOVED NT",TRUE,NA,NA,NA,"2000",NA,NA,60.8483024134418,NA,-164.976740578913,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757922",NA,NA,NA
"592","2000-06-28_134757925_TLM031","1347","57925",TRUE,NA,"1580",NA,NA,"ASY","F",1225,25.9,58.4,2000-06-28,256,"03X","YJ","31","4143","TLM031",501947,6744283,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8338628375082,NA,-164.964188547792,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757925",NA,NA,NA
"593","2000-06-29_134757929_MLS024","1347","57929",TRUE,NA,"1580",NA,NA,"ASY","F",1250,25.4,57.6,2000-06-29,251,"S67","LA","13","4670","MLS024",500709,6745360,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8435364139092,NA,-164.986955320882,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757929",NA,NA,NA
"594","2000-07-29_134757929_NA","1347","57929",TRUE,NA,"1580",NA,NA,"ASY","F",1275,NA,NA,2000-07-29,NA,"T23","LA","9","4670",NA,500996,6744555,"REPLACED NT",FALSE,NA,NA,NA,"2000",NA,NA,60.8363084102041,NA,-164.981679029663,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757929",NA,NA,NA
"595","2000-06-23_134757931_BG077","1347","57931",TRUE,NA,"1580",NA,NA,"ASY","F",975,25.3,59.3,2000-06-23,256,"3X3","YP","8","4232","BG077",499182,6745779,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8472980341952,NA,-165.015051906101,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757931",NA,NA,NA
"596","2000-07-27_134757931_NA","1347","57931",TRUE,NA,"1580",NA,NA,"ASY","F",1150,NA,NA,2000-07-27,NA,"3X3","YP","5","5458",NA,499532,6745998,NA,NA,NA,NA,NA,"2000",NA,NA,60.8492648070911,NA,-165.00861213309,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757931",NA,NA,NA
"597","2000-06-30_134757940_TLM107","1347","57940",TRUE,NA,"1580",NA,NA,"ASY","F",1125,24.1,56.5,2000-06-30,255,"50x","3E","18","4505","TLM107",502174,6744859,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8390330599494,NA,-164.960006847538,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757940",NA,NA,NA
"598","2000-06-20_134757941_TLM041","1347","57941",TRUE,NA,"1580",NA,NA,"ASY","F",1125,29.2,57.1,2000-06-20,259,NA,"6J","11",NA,"TLM041",500535,6745722,"REMOVED NASAL-BILL BEAT UP",TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8467867638977,NA,-164.990155695452,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757941",NA,NA,NA
"599","2000-07-28_134757960_NA","1347","57960",TRUE,NA,"1580",NA,NA,"ASY","F",1175,54,25,2000-07-28,239,"J50","2Z","28",NA,NA,500997,6744554,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8362994295697,NA,-164.981660640257,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757960",NA,NA,NA
"600","2000-06-20_134757968_MLS065","1347","57968",TRUE,NA,"1580",NA,NA,"ASY","F",1375,27.8,59.1,2000-06-20,246,"73X","PA","50",NA,"MLS065",501918,6743747,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8290507000602,NA,-164.964727248497,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757968",NA,NA,NA
"601","2000-06-28_134757970_MLS015","1347","57970",TRUE,NA,"1580",NA,NA,"ASY","F",1100,26.8,54.6,2000-06-28,245,"57X","LS","30","4631","MLS015",501154,6744359,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8345482697514,NA,-164.978773857537,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757970",NA,NA,NA
"602","2000-06-24_134757974_BG008","1347","57974",TRUE,NA,"1580",NA,NA,"ASY","F",1150,27.5,55.6,2000-06-24,254,"71X","PV","19","4369","BG008",502531,6745032,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8405841604287,NA,-164.95343717854,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757974",NA,NA,NA
"603","2000-07-30_134757974_NA","1347","57974",TRUE,NA,"1580",NA,NA,"ASY","F",NA,NA,NA,2000-07-30,NA,"71X","PV","17","4369",NA,502958,6745433,"W/2D SEPARATE",TRUE,NA,NA,NA,"2000",NA,NA,60.8441814341497,NA,-164.945575541439,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757974",NA,NA,NA
"604","2000-06-27_134757975_TLM084","1347","57975",TRUE,NA,"1580",NA,NA,"ASY","F",1100,26.9,54.6,2000-06-27,244,"H89","NH","25","4308","TLM084",499491,6744269,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8337415879069,NA,-165.009362074776,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757975",NA,NA,NA
"605","2000-07-29_134757976_NA","1347","57976",TRUE,NA,"1580",NA,NA,"ASY","F",1200,27.2,54.4,2000-07-29,245,"X12","PT","3",NA,NA,500635,6746519,NA,NA,NA,NA,NA,"2000",NA,NA,60.8539421683349,NA,-164.98831302606,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757976",NA,NA,NA
"606","2000-06-21_134776920_MLS033","1347","76920",TRUE,NA,"1580",NA,NA,"ASY","F",1200,27.4,57.5,2000-06-21,250,"S64","961","26","4469","MLS033",499949,6744131,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8325029285773,NA,-165.000938010507,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776920",NA,NA,NA
"607","2000-06-25_134776921_MLS032","1347","76921",TRUE,NA,"1580",NA,NA,"ASY","F",1200,26.6,54.2,2000-06-25,260,"58X","574","34",NA,"MLS032",500324,6743234,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8244494107069,NA,-164.994042372326,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776921",NA,NA,NA
"608","2000-06-23_134776936_MLS016","1347","76936",TRUE,NA,"1580",NA,NA,"ASY","F",1275,28.9,58.8,2000-06-23,270,"T94","419","30","4021","MLS016",501122,6744342,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8343957332177,NA,-164.979362549046,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776936",NA,NA,NA
"609","2000-07-30_134776936_NA","1347","76936",TRUE,NA,"1580",NA,NA,"ASY","F",1325,NA,NA,2000-07-30,NA,"T94","419",NA,"4021",NA,501591,6745004,NA,NA,NA,NA,NA,"2000",NA,NA,60.8403376501867,NA,-164.970730590271,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776936",NA,NA,NA
"610","2000-07-27_134776948_NA","1347","76948",TRUE,NA,"1580",NA,NA,"ASY","F",1400,27.5,60,2000-07-27,270,NA,"443","3",NA,NA,500392,6746200,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8510784671974,NA,-164.992786009673,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776948",NA,NA,NA
"611","2000-06-25_134776955_MLS084","1347","76955",TRUE,NA,"1580",NA,NA,"ASY","F",1200,28,58.4,2000-06-25,265,"0X5","531","I12","4458","MLS084",500046,6745201,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8421095233047,NA,-164.999153697469,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776955",NA,NA,NA
"612","2000-06-20_134776958_MLS020","1347","76958",TRUE,NA,"1580",NA,NA,"ASY","F",1225,27.1,56.3,2000-06-20,260,"2X3","502","10",NA,"MLS020",500340,6745604,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8457275613575,NA,-164.993744013465,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776958",NA,NA,NA
"613","2000-07-27_134776958_NA","1347","76958",TRUE,NA,"1580",NA,NA,"ASY","F",1225,NA,NA,2000-07-27,NA,"2X3","502","3",NA,NA,500392,6746200,NA,TRUE,NA,NA,NA,"2000",NA,NA,60.8510784671974,NA,-164.992786009673,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776958",NA,NA,NA
"614","2000-06-21_134781036_MLS031","1347","81036",FALSE,NA,"1580",NA,NA,"AHY","F",1275,24.3,56.8,2000-06-21,260,"J75","978","34",NA,"MLS031",500292,6743285,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8249073207599,NA,-164.994630703262,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134781036",NA,NA,NA
"615","2000-06-21_134781037_BG063","1347","81037",FALSE,NA,"1580",NA,NA,"AHY","F",1175,28.1,58.4,2000-06-21,255,"J51","563","46",NA,"BG063",500912,6743386,NA,TRUE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8258131740009,NA,-164.983229667442,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134781037",NA,NA,NA
"616","2000-06-21_134781038_BG041","1347","81038",FALSE,NA,"1580",NA,NA,"AHY","F",1175,26.7,55.1,2000-06-21,251,"1X7","720","28",NA,"BG041",500959,6744307,NA,FALSE,FALSE,FALSE,FALSE,"2000",NA,NA,60.8340819255529,NA,-164.982360854286,NA,NA,NA,NA,NA,NA,NA,"SPEI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134781038",NA,NA,NA
