"","CAPTURE","FIRST_MARK","NASAL","SEX","NEST_NO","DATE","TIME","OBS","EASTING","NORTHING","ZONE","ASSOC","COMMENTS","Year","SPECIES","TARSALCODE","PLOT","RESIGHT","BAND #","RESIGHT_METHOD","Year Banded","...24","Culmen","Tarsus","Peviously had nasal disk?","...28","LAT","LON"
"116",FALSE,"NONE","UNK","F","ADS030",1994-06-04,1410,"ADS",502500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"117",FALSE,"TARSAL","NON","F","TLM012",1994-06-04,1319,"TLM",503000,"6745500",0,"NEST",NA,"1994",NA,"YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"118",FALSE,"NASAL","E17","F","TLM014",1994-06-04,1602,"TLM",502500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"119",FALSE,"NONE","UNK","F","ADS002",1994-06-04,1445,"ADS",502500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"120",FALSE,"NONE","NON","F","TLM075",1994-06-05,835,"TLM",500500,"6745500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"121",FALSE,"NASAL","PRE","F","TLM078",1994-06-05,1409,"TLM",500500,"6746500",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537717773505,-164.990797707325
"122",FALSE,"META","NON","F","TLM016",1994-06-05,905,"TLM",500500,"6745500",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"123",FALSE,"TARSAL","NON","F","TLM017",1994-06-05,916,"TLM",500500,"6745500",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"124",FALSE,"NONE","NON","F","ADS031",1994-06-05,1000,"ADS",501000,"6745500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
"125",FALSE,"NASAL","PRE","F","ADS032",1994-06-05,1120,"ADS",501000,"6746000",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492817799345,-164.981597996329
"126",FALSE,"NONE","UNK","F","ADS035",1994-06-06,915,"ADS",501000,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"127",FALSE,"NONE","UNK","F","ADS036",1994-06-06,955,"ADS",501000,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"128",FALSE,"NONE","UNK","F","ADS037",1994-06-06,1010,"ADS",501000,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"129",FALSE,"NONE","UNK","F","ADS003",1994-06-05,1100,"ADS",500500,"6746000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"130",FALSE,"NONE","UNK","F","ADS004",1994-06-05,1120,"ADS",500500,"6746000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"131",FALSE,"NONE","NON","F","ADS008",1994-06-06,730,"ADS",501000,"6744500",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-164.981605735095
"132",FALSE,"NONE","UNK","F","ADS010",1994-06-06,1100,"ADS",501500,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"133",FALSE,"TARSAL","NON","F","TLM079",1994-06-07,1223,"TLM",5e+05,"6744000",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"134",FALSE,"NONE","NON","F","TLM080",1994-06-07,1819,"TLM",500500,"6743000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8223483425989,-164.990806732962
"135",FALSE,"META","NON","F","TLM019",1994-06-07,1058,"TLM",5e+05,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"136",FALSE,"NONE","NON","F","TLM020",1994-06-07,1454,"TLM",5e+05,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"137",FALSE,"NONE","NON","F","TLM021",1994-06-07,1512,"TLM",5e+05,"6744500",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"138",FALSE,"NONE","NON","F","TLM023",1994-06-07,1321,"TLM",5e+05,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"139",FALSE,"NONE","NON","F","TLM026",1994-06-07,1248,"TLM",5e+05,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"140",FALSE,"NONE","NON","F","KSB001",1994-06-07,1315,"KSB",5e+05,"6744000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"141",FALSE,"TARSAL","NON","F","KSB002",1994-06-07,1335,"KSB",499500,"6744000",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313264819197,-165.009195843702
"142",FALSE,"NONE","NON","F","ADS040",1994-06-07,1800,"ADS",500500,"6743000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8223483425989,-164.990806732962
"143",FALSE,"NONE","NON","F","TLM082",1994-06-08,1549,"TLM",499500,"6746000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"144",FALSE,"NONE","NON","F","TLM029",1994-06-08,1649,"TLM",5e+05,"6745000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403049238295,-165
"145",FALSE,"META","NON","F","TLM031",1994-06-09,1005,"TLM",502500,"6745000",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"146",FALSE,"NONE","NON","F","TLM033",1994-06-09,1040,"TLM",503000,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"147",FALSE,"NONE","NON","F","TLM042",1994-06-09,1549,"KSB",502500,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358079962325,-164.95401434505
"148",FALSE,"NONE","UNK","F","TLM043",1994-06-09,1514,"KSB",502500,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358079962325,-164.95401434505
"149",FALSE,"NONE","NON","F","ADS014",1994-06-09,940,"ADS",502500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"150",FALSE,"NONE","UNK","F","ADS017",1994-06-09,1135,"ADS",503000,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"151",FALSE,"NONE","UNK","F","ADS022",1994-06-09,1500,"ADS",503000,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358045354431,-164.944817218655
"152",FALSE,"NONE","NON","F","TLM083",1994-06-09,941,"TLM",502500,"6745000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"153",FALSE,"META","NON","F","TLM087",1994-06-09,1532,"TLM",502000,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358108277879,-164.963211473533
"154",FALSE,"NONE","UNK","F","KSB003",1994-06-09,1250,"KSB",503500,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358004454201,-164.935620094767
"155",FALSE,"NONE","UNK","F","KSB005",1994-06-09,1527,"KSB",502500,"6744500",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358079962325,-164.95401434505
"156",FALSE,"NONE","UNK","F","KSB006",1994-06-09,1731,"KSB",501000,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403036651295,-164.981603156343
"157",FALSE,"NONE","NON","F","TLM045",1994-06-10,1204,"TLM",502000,"6744000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"158",FALSE,"NONE","UNK","F","TLM046",1994-06-10,1200,"TLM",502000,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"159",FALSE,"NONE","NON","F","TLM088",1994-06-10,1113,"TLM",502000,"6744000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"160",FALSE,"NONE","NON","F","TLM091",1994-06-10,1324,"TLM",502500,"6744000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"161",FALSE,"NONE","UNK","F","TLM047",1994-06-10,1030,"ADS",501500,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"162",FALSE,"NONE","UNK","F","KSB007",1994-06-10,1359,"KSB",500500,"6744500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358155470477,-164.990802867339
"163",FALSE,"NONE","UNK","F","TLM051",1994-06-11,1149,"ADS",500500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-164.990801577962
"164",FALSE,"NONE","UNK","F","ADS044",1994-06-11,1030,"ADS",500500,"6745500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"165",FALSE,"NONE","NON","F","TLM094",1994-06-11,1251,"TLM",502500,"6744000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"166",FALSE,"TARSAL","NON","F","TLM001",1994-06-12,1009,"TLM",499500,"6745000",0,"NEST",NA,"1994",NA,"YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-165.009198422038
"167",FALSE,"TARSAL","NON","F","TLM004",1994-06-12,1437,"TLM",499500,"6745500",0,"NEST",NA,"1994",NA,"A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-165.009199711832
"168",FALSE,"TARSAL","NON","F","ADS001",1994-06-12,1042,"TLM",499500,"6745500",0,"NEST",NA,"1994",NA,"E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-165.009199711832
"169",FALSE,"TARSAL","NON","F","TLM053",1994-06-12,1100,"TLM",5e+05,"6746000",0,"NEST",NA,"1994",NA,"A0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"170",FALSE,"NONE","NON","F","ADS025",1994-06-12,1120,"TLM",5e+05,"6746000",0,"DEAD","bird found very sick died 1.5 hours latr","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"171",FALSE,"NONE","UNK","F","TDB001",1994-06-12,1700,"TLM",500500,"6745000",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-164.990801577962
"172",FALSE,"TARSAL","NON","F","TLM052",1994-06-12,1145,"KSB",5e+05,"6747000",0,"NEST",NA,"1994",NA,"E6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8582611422811,-165
"173",FALSE,"NONE","UNK","F","TLM067",1994-06-13,905,"ADS",501000,"6743500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.826836470264,-164.981610890095
"174",FALSE,"NONE","NON","F","TLM070",1994-06-13,830,"ADS",500500,"6744000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313264819197,-164.990804156298
"175",FALSE,"NASAL","PRE","F","TLM014",1994-06-14,1200,"ADS",502500,"6745000",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"176",FALSE,"NASAL","PRE","F","TLM073",1994-06-14,1240,"ADS",503000,"6745500",0,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"177",FALSE,"NONE","NON","F","TLM012",1994-06-14,1245,"TLM",503000,"6745500",0,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"178",FALSE,"NONE","NON","F","ADS030",1994-06-14,1210,"ADS",502500,"6745000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"179",FALSE,"NONE","NON","F","ADS002",1994-06-14,1150,"KSB",502500,"6745000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"180",FALSE,"NONE","NON","F","TLM074",1994-06-14,1237,"KSB",502500,"6745500",0,"NEST","POSSIBLE METAL BAND","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447861146575,-164.954001449203
"181",FALSE,"NONE","NON","F","ADS029",1994-06-14,1304,"KSB",502500,"6746000",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492751693382,-164.953994998144
"182",FALSE,"NONE","NON","F","TLM071",1994-06-14,1355,"KSB",502500,"6746500",0,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537642209983,-164.953988544993
"183",FALSE,"NASAL","E42","F","TLM078",1994-06-15,1300,"ADS",500500,"6746500",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537717773505,-164.990797707325
"184",FALSE,"NONE","NON","F","TLM017",1994-06-15,1430,"ADS",500500,"6745500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"185",FALSE,"NONE","NON","F","TLM016",1994-06-15,1435,"ADS",500500,"6745500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"186",FALSE,"NONE","NON","F","TLM075",1994-06-15,1500,"ADS",500500,"6745500",NA,"NEST","letters/plain?","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"187",FALSE,"META","UNK","F","ADS031",1994-06-15,1410,"ADS",501000,"6745500",NA,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
"188",FALSE,"NONE","NON","F","ADS003",1994-06-15,1345,"ADS",500500,"6746000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"189",FALSE,"NASAL","E44","F","ADS032",1994-06-15,1155,"ADS",501000,"6746000",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492817799345,-164.981597996329
"190",FALSE,"NONE","UNK","F","TDB002",1994-06-15,1400,"TDB",500500,"6745500",NA,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"191",FALSE,"NONE","UNK","F","TDB003",1994-06-15,1500,"TDB",499500,"6746000",NA,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"192",FALSE,"NONE","UNK","F","TDB004",1994-06-15,1420,"TDB",5e+05,"6746000",NA,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"193",FALSE,"NONE","NON","F","ADS046",1994-06-15,2000,"ADS",503000,"6745000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"194",TRUE,"NONE","NON","F","ADS046",1994-06-22,1620,"ADS",503000,"6745000",NA,"NEST","TRAPPED","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"195",FALSE,"META","UNK","F","TLM096",1994-06-16,1907,"TLM",499500,"6745000",NA,"NEST",NA,"1994",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-165.009198422038
"196",FALSE,"NONE","NON","F","ADS008",1994-06-16,1130,"ADS",501000,"6744500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-164.981605735095
"197",FALSE,"NONE","NON","F","ADS036",1994-06-16,1310,"ADS",501000,"6744000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"198",FALSE,"NONE","NON","F","ADS037",1994-06-16,1315,"ADS",501000,"6744000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"199",FALSE,"NONE","NON","F","KSB009",1994-06-16,1810,"KSB",500500,"6743500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"200",FALSE,"TARSAL","NON","F","TLM079",1994-06-17,1545,"ADS",5e+05,"6744000",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"201",FALSE,"NONE","NON","F","TLM020",1994-06-17,1620,"ADS",5e+05,"6744500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"202",FALSE,"NONE","NON","F","ADS040",1994-06-17,1915,"ADS",500500,"6743000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8223483425989,-164.990806732962
"203",FALSE,"NONE","NON","F","TLM080",1994-06-17,2100,"ADS",500500,"6743000",NA,"OTHE","NEST ABANDONED, ONE EGG PRESENT","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8223483425989,-164.990806732962
"204",FALSE,"TARSAL","NON","F","TDB003",1994-06-25,1431,"TLM",499500,"6746000",NA,"NEST",NA,"1994",NA,"YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"205",FALSE,"TARSAL","NON","F","TLM099",1994-06-25,1451,"TLM",499500,"6745500",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-165.009199711832
"206",FALSE,"NONE","NON","F","TDB002",1994-06-25,1410,"ADS",500500,"6745500",NA,"NEST","hen left undisturbed, gull predation","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"207",FALSE,"NONE","NON","F","ADS037",1994-06-23,1520,"ADS",501000,"6744000",NA,"NEST","4 emergent chicks, 2 star pipped","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313255382406,-164.981608313013
"208",FALSE,"NONE","NON","F","KSB007",1994-06-23,1545,"ADS",500500,"6744500",NA,"NEST","leg broke in trapping. Eggs>ADS035","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358155470477,-164.990802867339
"209",FALSE,"NONE","NON","F","TLM073",1994-06-24,1715,"ADS",503000,"6745500",NA,"NEST","HEN SHOULD NOT STILL BE INCUBATING","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"210",TRUE,"NONE","NON","F","ADS014",1994-06-18,1750,"KSB",502500,"6745000",NA,"NEST","TRAPPED","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"211",FALSE,"META","NON","F","KSB014",1994-06-18,1441,"KSB",503000,"6745000",NA,"NEST","NOT SEE RIGHT LEG","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"212",FALSE,"NONE","NON","F","ADS022",1994-06-19,1336,"KSB",503000,"6744500",NA,"NEST","no markers noted in book this visit","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358045354431,-164.944817218655
"213",FALSE,"TARSAL","NON","F","KSB005",1994-06-19,1308,"MRP",502500,"6744500",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358079962325,-164.95401434505
"214",FALSE,"TARSAL","NON","F","BAND",1994-05-16,1910,"ADS",501000,"6745500",0,"PAIR",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
"215",FALSE,"NONE","NON","F","KSB007",1994-06-20,1902,"KSB",500500,"6744500",NA,"NEST","no markings noted this visit","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358155470477,-164.990802867339
"216",FALSE,"NONE","NON","F","TDB001",1994-06-22,1648,"MRP",500500,"6745000",NA,"NEST","no markers seen","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-164.990801577962
"217",FALSE,"NONE","NON","F","TLM029",1994-06-18,1827,"TLM",5e+05,"6745000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403049238295,-165
"218",FALSE,"TARSAL","NON","F","TLM046",1994-06-18,1305,"TLM",502000,"6744000",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"219",FALSE,"NONE","NON","F","TLM082",1994-06-18,1900,"TLM",499500,"6746000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"220",FALSE,"NONE","NON","F","TLM083",1994-06-19,1824,"TLM",502500,"6745000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"221",FALSE,"NONE","NON","F","KSB003",1994-06-19,1656,"TLM",503500,"6744500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358004454201,-164.935620094767
"222",TRUE,"NONE","NON","F","TLM029",1994-06-20,1827,"TLM",5e+05,"6745000",NA,"NEST","TRAPPED","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403049238295,-165
"223",FALSE,"NONE","NON","F","TLM067",1994-06-20,1233,"TLM",501000,"6743500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.826836470264,-164.981610890095
"224",FALSE,"NASAL","PRE","F","TLM078",1994-06-20,1900,"TLM",500500,"6746500",NA,"NEST","tried to mistnet","1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537717773505,-164.990797707325
"225",FALSE,"NONE","NON","F","ADS040",1994-06-20,1201,"TLM",500500,"6743000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8223483425989,-164.990806732962
"226",FALSE,"TARSAL","NON","F","KSB011",1994-06-20,1300,"TLM",500500,"6744000",NA,"NEST",NA,"1994",NA,"YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313264819197,-164.990804156298
"227",FALSE,"TARSAL","NON","F","TLM052",1994-06-22,2122,"TLM",5e+05,"6747000",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8582611422811,-165
"228",FALSE,"TARSAL","NON","F","ADS031",1994-06-22,2242,"TLM",501000,"6745500",NA,"NEST",NA,"1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
"229",FALSE,"NONE","NON","F","TDB002",1994-06-27,1933,"TLM",500500,"6745500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"230",FALSE,"NONE","NON","F","TDB002",1994-06-17,0,"TLM",500500,"6745500",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"231",FALSE,"NASAL","PRE","F","TLM079",1994-06-27,1640,"ADS",5e+05,"6744000",NA,"NEST","HEN STILL SETTING (?)","1994",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"232",TRUE,"TARSAL","NON","F","TLM099",1994-06-27,2100,"ADS",499500,"6745500",NA,"NEST","TRAPPED","1994",NA,"6C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-165.009199711832
"233",TRUE,"NONE","NON","F","KSB009",1994-06-23,1800,"ADS",500500,"6743500",NA,"NEST","TRAPPED","1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"234",FALSE,"NONE","NON","F","TDB003",1994-06-27,1520,"ADS",499500,"6746000",NA,"NEST",NA,"1994",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"235",TRUE,"TARSAL","NON","F","ADS031",1994-06-27,1647,"TLM",501000,"6745500",NA,"NEST","TRAPPED","1994",NA,"J9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
